"No","year","month","day","hour","pm2.5","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir","datetime"
296,2010,1,13,7,27,-25,-12,1032,"NW",235.13,0,0,2010-01-13 07:00:00
297,2010,1,13,8,28,-25,-12,1032,"NW",243.18,0,0,2010-01-13 08:00:00
298,2010,1,13,9,34,-23,-11,1033,"NW",252.12,0,0,2010-01-13 09:00:00
299,2010,1,13,10,33,-23,-10,1033,"NW",257.93,0,0,2010-01-13 10:00:00
300,2010,1,13,11,36,-22,-9,1033,"NW",263.74,0,0,2010-01-13 11:00:00
301,2010,1,13,12,26,-21,-8,1031,"NW",270.89,0,0,2010-01-13 12:00:00
302,2010,1,13,13,49,-21,-6,1030,"NW",278.94,0,0,2010-01-13 13:00:00
303,2010,1,13,14,52,-20,-5,1029,"NW",286.99,0,0,2010-01-13 14:00:00
304,2010,1,13,15,47,-22,-5,1028,"NW",294.14,0,0,2010-01-13 15:00:00
305,2010,1,13,16,47,-21,-5,1028,"NW",299.06,0,0,2010-01-13 16:00:00
306,2010,1,13,17,39,-19,-7,1028,"SE",1.79,0,0,2010-01-13 17:00:00
307,2010,1,13,18,59,-19,-8,1028,"cv",0.45,0,0,2010-01-13 18:00:00
308,2010,1,13,19,76,-20,-9,1028,"cv",1.34,0,0,2010-01-13 19:00:00
309,2010,1,13,20,96,-19,-10,1027,"SE",1.79,0,0,2010-01-13 20:00:00
310,2010,1,13,21,95,-19,-13,1027,"cv",0.89,0,0,2010-01-13 21:00:00
311,2010,1,13,22,68,-18,-12,1027,"cv",1.78,0,0,2010-01-13 22:00:00
312,2010,1,13,23,65,-18,-13,1027,"NE",0.89,0,0,2010-01-13 23:00:00
313,2010,1,14,0,75,-18,-14,1026,"NE",1.78,0,0,2010-01-14 00:00:00
314,2010,1,14,1,257,-20,-15,1025,"NE",2.67,0,0,2010-01-14 01:00:00
315,2010,1,14,2,174,-20,-15,1025,"NW",0.89,0,0,2010-01-14 02:00:00
316,2010,1,14,3,164,-20,-16,1025,"NW",1.78,0,0,2010-01-14 03:00:00
317,2010,1,14,4,161,-20,-16,1024,"NW",3.57,0,0,2010-01-14 04:00:00
318,2010,1,14,5,137,-21,-17,1024,"NW",6.7,0,0,2010-01-14 05:00:00
319,2010,1,14,6,92,-19,-14,1023,"NW",10.72,0,0,2010-01-14 06:00:00
320,2010,1,14,7,64,-21,-17,1023,"NW",13.85,0,0,2010-01-14 07:00:00
321,2010,1,14,8,87,-19,-15,1024,"NW",15.64,0,0,2010-01-14 08:00:00
322,2010,1,14,9,87,-19,-14,1024,"NW",18.77,0,0,2010-01-14 09:00:00
323,2010,1,14,10,84,-18,-10,1024,"NW",22.79,0,0,2010-01-14 10:00:00
324,2010,1,14,11,95,-17,-9,1023,"NW",24.58,0,0,2010-01-14 11:00:00
325,2010,1,14,12,79,-16,-6,1023,"NW",26.37,0,0,2010-01-14 12:00:00
326,2010,1,14,13,75,-17,-5,1022,"NW",28.16,0,0,2010-01-14 13:00:00
327,2010,1,14,14,79,-16,-5,1022,"NW",29.95,0,0,2010-01-14 14:00:00
328,2010,1,14,15,86,-15,-4,1022,"NW",33.08,0,0,2010-01-14 15:00:00
329,2010,1,14,16,72,-16,-4,1023,"cv",0.89,0,0,2010-01-14 16:00:00
330,2010,1,14,17,89,-15,-5,1025,"SE",1.79,0,0,2010-01-14 17:00:00
331,2010,1,14,18,94,-14,-3,1026,"NW",5.81,0,0,2010-01-14 18:00:00
332,2010,1,14,19,69,-16,-3,1027,"NW",11.62,0,0,2010-01-14 19:00:00
333,2010,1,14,20,49,-15,-4,1029,"NW",20.56,0,0,2010-01-14 20:00:00
334,2010,1,14,21,33,-16,-5,1031,"NW",24.58,0,0,2010-01-14 21:00:00
335,2010,1,14,22,27,-17,-6,1032,"NE",3.13,0,0,2010-01-14 22:00:00
336,2010,1,14,23,20,-18,-6,1033,"NE",8.05,0,0,2010-01-14 23:00:00
337,2010,1,15,0,36,-19,-7,1034,"NE",13.86,0,0,2010-01-15 00:00:00
338,2010,1,15,1,37,-17,-8,1035,"NW",5.81,0,0,2010-01-15 01:00:00
339,2010,1,15,2,30,-18,-10,1035,"NW",11.62,0,0,2010-01-15 02:00:00
340,2010,1,15,3,18,-19,-10,1036,"NW",14.75,0,0,2010-01-15 03:00:00
341,2010,1,15,4,21,-19,-9,1036,"NW",19.67,0,0,2010-01-15 04:00:00
342,2010,1,15,5,13,-19,-9,1036,"NE",7.15,0,0,2010-01-15 05:00:00
343,2010,1,15,6,23,-20,-9,1037,"NE",12.96,0,0,2010-01-15 06:00:00
344,2010,1,15,7,26,-19,-9,1037,"NE",18.77,0,0,2010-01-15 07:00:00
345,2010,1,15,8,27,-19,-8,1038,"NE",22.79,0,0,2010-01-15 08:00:00
346,2010,1,15,9,30,-19,-8,1039,"NE",28.6,0,0,2010-01-15 09:00:00
347,2010,1,15,10,28,-19,-7,1039,"NE",35.75,0,0,2010-01-15 10:00:00
348,2010,1,15,11,26,-18,-6,1039,"NE",41.56,0,0,2010-01-15 11:00:00
349,2010,1,15,12,26,-18,-5,1039,"NE",45.58,0,0,2010-01-15 12:00:00
350,2010,1,15,13,31,-17,-4,1038,"NW",1.79,0,0,2010-01-15 13:00:00
351,2010,1,15,14,35,-16,-3,1037,"cv",0.89,0,0,2010-01-15 14:00:00
352,2010,1,15,15,36,-17,-3,1037,"cv",1.78,0,0,2010-01-15 15:00:00
353,2010,1,15,16,37,-17,-2,1037,"cv",2.23,0,0,2010-01-15 16:00:00
354,2010,1,15,17,64,-15,-5,1036,"SE",0.89,0,0,2010-01-15 17:00:00
355,2010,1,15,18,83,-15,-6,1036,"cv",0.89,0,0,2010-01-15 18:00:00
356,2010,1,15,19,91,-15,-6,1037,"cv",1.78,0,0,2010-01-15 19:00:00
357,2010,1,15,20,90,-14,-6,1037,"SE",1.79,0,0,2010-01-15 20:00:00
358,2010,1,15,21,102,-14,-8,1036,"SE",3.58,0,0,2010-01-15 21:00:00
359,2010,1,15,22,94,-14,-10,1037,"cv",0.89,0,0,2010-01-15 22:00:00
360,2010,1,15,23,87,-15,-11,1036,"cv",1.78,0,0,2010-01-15 23:00:00
361,2010,1,16,0,141,-15,-11,1036,"cv",2.67,0,0,2010-01-16 00:00:00
362,2010,1,16,1,211,-16,-13,1036,"NE",0.89,0,0,2010-01-16 01:00:00
363,2010,1,16,2,242,-16,-12,1036,"cv",0.89,0,0,2010-01-16 02:00:00
364,2010,1,16,3,271,-16,-13,1035,"NE",0.89,0,0,2010-01-16 03:00:00
365,2010,1,16,4,249,-15,-12,1035,"NE",1.78,0,0,2010-01-16 04:00:00
366,2010,1,16,5,200,-14,-10,1034,"NW",1.79,0,0,2010-01-16 05:00:00
367,2010,1,16,6,147,-15,-10,1034,"NW",2.68,0,0,2010-01-16 06:00:00
368,2010,1,16,7,114,-15,-11,1034,"NW",4.47,0,0,2010-01-16 07:00:00
369,2010,1,16,8,102,-15,-11,1034,"NW",6.26,0,0,2010-01-16 08:00:00
370,2010,1,16,9,108,-14,-9,1034,"NW",8.05,0,0,2010-01-16 09:00:00
371,2010,1,16,10,135,-14,-9,1034,"NW",9.84,0,0,2010-01-16 10:00:00
372,2010,1,16,11,120,-13,-6,1034,"cv",0.89,0,0,2010-01-16 11:00:00
373,2010,1,16,12,148,-13,-5,1033,"NW",1.79,0,0,2010-01-16 12:00:00
374,2010,1,16,13,127,-12,-4,1031,"cv",0.89,0,0,2010-01-16 13:00:00
375,2010,1,16,14,128,-12,-3,1031,"cv",1.78,0,0,2010-01-16 14:00:00
376,2010,1,16,15,140,-12,-3,1030,"cv",2.67,0,0,2010-01-16 15:00:00
377,2010,1,16,16,148,-11,-3,1030,"cv",3.56,0,0,2010-01-16 16:00:00
378,2010,1,16,17,150,-11,-4,1031,"NE",0.89,0,0,2010-01-16 17:00:00
379,2010,1,16,18,154,-12,-7,1031,"cv",0.89,0,0,2010-01-16 18:00:00
380,2010,1,16,19,197,-12,-7,1032,"cv",1.78,0,0,2010-01-16 19:00:00
381,2010,1,16,20,235,-12,-8,1032,"cv",2.23,0,0,2010-01-16 20:00:00
382,2010,1,16,21,261,-12,-9,1032,"cv",3.12,0,0,2010-01-16 21:00:00
383,2010,1,16,22,269,-13,-11,1032,"NW",0.89,0,0,2010-01-16 22:00:00
384,2010,1,16,23,266,-14,-11,1032,"NW",2.68,0,0,2010-01-16 23:00:00
385,2010,1,17,0,263,-15,-12,1032,"NW",5.81,0,0,2010-01-17 00:00:00
386,2010,1,17,1,241,-14,-11,1032,"cv",0.45,0,0,2010-01-17 01:00:00
387,2010,1,17,2,205,-14,-11,1031,"cv",1.34,0,0,2010-01-17 02:00:00
388,2010,1,17,3,160,-14,-12,1031,"NW",1.79,0,0,2010-01-17 03:00:00
389,2010,1,17,4,150,-14,-12,1031,"NW",3.58,0,0,2010-01-17 04:00:00
390,2010,1,17,5,148,-14,-10,1030,"NW",6.71,0,0,2010-01-17 05:00:00
391,2010,1,17,6,208,-14,-11,1030,"NW",9.84,0,0,2010-01-17 06:00:00
392,2010,1,17,7,209,-15,-10,1030,"NW",11.63,0,0,2010-01-17 07:00:00
393,2010,1,17,8,183,-13,-10,1030,"NW",14.76,0,0,2010-01-17 08:00:00
394,2010,1,17,9,161,-13,-8,1030,"NW",17.89,0,0,2010-01-17 09:00:00
395,2010,1,17,10,182,-12,-6,1030,"cv",0.45,0,0,2010-01-17 10:00:00
396,2010,1,17,11,230,-11,-5,1030,"cv",1.34,0,0,2010-01-17 11:00:00
397,2010,1,17,12,170,-11,-4,1029,"cv",2.23,0,0,2010-01-17 12:00:00
398,2010,1,17,13,172,-11,-3,1028,"cv",3.12,0,0,2010-01-17 13:00:00
399,2010,1,17,14,154,-10,-1,1027,"cv",4.01,0,0,2010-01-17 14:00:00
400,2010,1,17,15,166,-11,-1,1027,"cv",4.46,0,0,2010-01-17 15:00:00
401,2010,1,17,16,177,-10,-1,1026,"SE",0.89,0,0,2010-01-17 16:00:00
402,2010,1,17,17,191,-10,-3,1026,"SE",1.78,0,0,2010-01-17 17:00:00
403,2010,1,17,18,212,-10,-5,1027,"SE",2.67,0,0,2010-01-17 18:00:00
404,2010,1,17,19,250,-10,-6,1027,"NE",0.89,0,0,2010-01-17 19:00:00
405,2010,1,17,20,268,-11,-7,1027,"cv",0.45,0,0,2010-01-17 20:00:00
406,2010,1,17,21,317,-10,-7,1027,"cv",0.9,0,0,2010-01-17 21:00:00
407,2010,1,17,22,291,-11,-9,1027,"cv",1.35,0,0,2010-01-17 22:00:00
408,2010,1,17,23,313,-12,-9,1027,"NE",0.89,0,0,2010-01-17 23:00:00
409,2010,1,18,0,282,-12,-10,1028,"cv",0.89,0,0,2010-01-18 00:00:00
410,2010,1,18,1,282,-13,-11,1028,"NW",3.13,0,0,2010-01-18 01:00:00
411,2010,1,18,2,303,-11,-9,1028,"NW",4.92,0,0,2010-01-18 02:00:00
412,2010,1,18,3,349,-13,-10,1028,"NW",6.71,0,0,2010-01-18 03:00:00
413,2010,1,18,4,407,-13,-11,1028,"NW",7.6,0,0,2010-01-18 04:00:00
414,2010,1,18,5,361,-13,-11,1027,"NE",1.79,0,0,2010-01-18 05:00:00
415,2010,1,18,6,234,-14,-11,1028,"NW",0.89,0,0,2010-01-18 06:00:00
416,2010,1,18,7,149,-14,-11,1028,"NW",4.02,0,0,2010-01-18 07:00:00
417,2010,1,18,8,147,-14,-11,1028,"NW",5.81,0,0,2010-01-18 08:00:00
418,2010,1,18,9,184,-11,-6,1028,"NW",9.83,0,0,2010-01-18 09:00:00
419,2010,1,18,10,161,-10,-5,1028,"NW",11.62,0,0,2010-01-18 10:00:00
420,2010,1,18,11,137,-9,-3,1028,"NW",13.41,0,0,2010-01-18 11:00:00
421,2010,1,18,12,146,-8,-1,1027,"NW",15.2,0,0,2010-01-18 12:00:00
422,2010,1,18,13,144,-9,0,1026,"NW",16.99,0,0,2010-01-18 13:00:00
423,2010,1,18,14,154,-9,1,1025,"NE",1.79,0,0,2010-01-18 14:00:00
424,2010,1,18,15,173,-9,1,1025,"cv",0.89,0,0,2010-01-18 15:00:00
425,2010,1,18,16,188,-8,1,1025,"SE",0.89,0,0,2010-01-18 16:00:00
426,2010,1,18,17,203,-7,-1,1025,"SE",2.68,0,0,2010-01-18 17:00:00
427,2010,1,18,18,233,-7,-2,1025,"cv",0.89,0,0,2010-01-18 18:00:00
428,2010,1,18,19,408,-7,-3,1025,"SE",0.89,0,0,2010-01-18 19:00:00
429,2010,1,18,20,435,-5,-2,1026,"cv",0.89,0,0,2010-01-18 20:00:00
430,2010,1,18,21,403,-5,-1,1026,"NW",1.79,0,0,2010-01-18 21:00:00
431,2010,1,18,22,360,-5,-1,1026,"NW",3.58,0,0,2010-01-18 22:00:00
432,2010,1,18,23,402,-6,-1,1026,"cv",0.89,0,0,2010-01-18 23:00:00
433,2010,1,19,0,358,-4,-1,1025,"NW",1.79,0,0,2010-01-19 00:00:00
434,2010,1,19,1,383,-5,-1,1024,"NW",4.92,0,0,2010-01-19 01:00:00
435,2010,1,19,2,332,-5,-1,1024,"NW",6.71,0,0,2010-01-19 02:00:00
436,2010,1,19,3,274,-5,-1,1023,"NW",8.5,0,0,2010-01-19 03:00:00
437,2010,1,19,4,256,-4,-1,1022,"NW",10.29,0,0,2010-01-19 04:00:00
438,2010,1,19,5,302,-4,-1,1021,"NW",11.18,0,0,2010-01-19 05:00:00
439,2010,1,19,6,330,-4,-1,1021,"NW",12.07,0,0,2010-01-19 06:00:00
440,2010,1,19,7,367,-4,-1,1021,"NW",13.86,0,0,2010-01-19 07:00:00
441,2010,1,19,8,297,-4,0,1021,"cv",0.89,0,0,2010-01-19 08:00:00
442,2010,1,19,9,331,-4,0,1021,"NW",1.79,0,0,2010-01-19 09:00:00
443,2010,1,19,10,323,-4,0,1021,"cv",0.89,0,0,2010-01-19 10:00:00
444,2010,1,19,11,339,-5,1,1021,"NW",1.79,0,0,2010-01-19 11:00:00
445,2010,1,19,12,301,-5,1,1020,"cv",0.89,0,0,2010-01-19 12:00:00
446,2010,1,19,13,310,-4,1,1019,"cv",1.34,0,0,2010-01-19 13:00:00
447,2010,1,19,14,305,-4,1,1018,"NE",0.89,0,0,2010-01-19 14:00:00
448,2010,1,19,15,313,-3,2,1018,"cv",0.45,0,0,2010-01-19 15:00:00
449,2010,1,19,16,336,-3,2,1018,"cv",1.34,0,0,2010-01-19 16:00:00
450,2010,1,19,17,357,-2,2,1018,"NE",0.89,0,0,2010-01-19 17:00:00
451,2010,1,19,18,485,-3,1,1018,"cv",0.89,0,0,2010-01-19 18:00:00
452,2010,1,19,19,426,-3,2,1020,"NW",1.79,0,0,2010-01-19 19:00:00
453,2010,1,19,20,403,-3,1,1020,"NW",4.92,0,0,2010-01-19 20:00:00
454,2010,1,19,21,374,-3,0,1021,"NW",6.71,0,0,2010-01-19 21:00:00
455,2010,1,19,22,333,-3,0,1021,"NW",8.5,0,0,2010-01-19 22:00:00
456,2010,1,19,23,343,-3,1,1020,"NW",11.63,0,0,2010-01-19 23:00:00
457,2010,1,20,0,364,-2,0,1021,"NW",14.76,0,0,2010-01-20 00:00:00
458,2010,1,20,1,389,-2,-1,1022,"NW",16.55,0,0,2010-01-20 01:00:00
459,2010,1,20,2,368,-4,-2,1022,"NW",19.68,0,0,2010-01-20 02:00:00
460,2010,1,20,3,267,-2,-1,1023,"NW",25.49,0,0,2010-01-20 03:00:00
461,2010,1,20,4,71,-3,1,1023,"NW",28.62,0,0,2010-01-20 04:00:00
462,2010,1,20,5,81,-3,0,1024,"NW",31.75,0,0,2010-01-20 05:00:00
463,2010,1,20,6,51,-5,2,1026,"NW",36.67,0,0,2010-01-20 06:00:00
464,2010,1,20,7,49,-9,1,1027,"NW",41.59,0,0,2010-01-20 07:00:00
465,2010,1,20,8,44,-10,0,1028,"NW",48.74,0,0,2010-01-20 08:00:00
466,2010,1,20,9,45,-10,0,1030,"NW",55.89,0,0,2010-01-20 09:00:00
467,2010,1,20,10,35,-11,1,1032,"NW",63.04,0,0,2010-01-20 10:00:00
468,2010,1,20,11,29,-13,0,1033,"NW",71.09,0,0,2010-01-20 11:00:00
469,2010,1,20,12,27,-13,0,1033,"NW",78.24,0,0,2010-01-20 12:00:00
470,2010,1,20,13,29,-13,-1,1033,"NE",8.05,0,0,2010-01-20 13:00:00
471,2010,1,20,14,16,-13,-1,1032,"NW",7.15,0,0,2010-01-20 14:00:00
472,2010,1,20,15,23,-15,-1,1032,"NE",5.81,0,0,2010-01-20 15:00:00
473,2010,1,20,16,28,-14,-1,1033,"NW",5.81,0,0,2010-01-20 16:00:00
474,2010,1,20,17,22,-15,-2,1033,"NW",12.96,0,0,2010-01-20 17:00:00
475,2010,1,20,18,11,-16,-3,1034,"NW",21.01,0,0,2010-01-20 18:00:00
476,2010,1,20,19,25,-17,-4,1035,"NW",28.16,0,0,2010-01-20 19:00:00
477,2010,1,20,20,16,-19,-3,1036,"NW",37.99,0,0,2010-01-20 20:00:00
478,2010,1,20,21,20,-18,-4,1037,"NW",46.93,0,0,2010-01-20 21:00:00
479,2010,1,20,22,20,-19,-4,1038,"NW",55.87,0,0,2010-01-20 22:00:00
480,2010,1,20,23,18,-19,-5,1038,"NW",65.7,0,0,2010-01-20 23:00:00
481,2010,1,21,0,18,-20,-6,1038,"NW",75.53,0,0,2010-01-21 00:00:00
482,2010,1,21,1,17,-20,-6,1038,"NW",85.36,0,0,2010-01-21 01:00:00
483,2010,1,21,2,17,-20,-7,1038,"NW",95.19,0,0,2010-01-21 02:00:00
484,2010,1,21,3,17,-22,-8,1038,"NW",103.24,0,0,2010-01-21 03:00:00
485,2010,1,21,4,15,-23,-8,1038,"NW",111.29,0,0,2010-01-21 04:00:00
486,2010,1,21,5,19,-24,-9,1038,"NW",118.44,0,0,2010-01-21 05:00:00
487,2010,1,21,6,16,-24,-9,1038,"NW",128.27,0,0,2010-01-21 06:00:00
488,2010,1,21,7,18,-25,-9,1038,"NW",138.1,0,0,2010-01-21 07:00:00
489,2010,1,21,8,18,-25,-8,1039,"NW",147.04,0,0,2010-01-21 08:00:00
490,2010,1,21,9,18,-25,-8,1039,"NW",155.98,0,0,2010-01-21 09:00:00
491,2010,1,21,10,26,-22,-7,1039,"NW",160.9,0,0,2010-01-21 10:00:00
492,2010,1,21,11,26,-22,-7,1038,"NE",3.13,0,0,2010-01-21 11:00:00
493,2010,1,21,12,25,-22,-5,1037,"NW",4.02,0,0,2010-01-21 12:00:00
494,2010,1,21,13,24,-21,-5,1035,"NE",3.13,0,0,2010-01-21 13:00:00
495,2010,1,21,14,15,-21,-4,1034,"SE",1.79,0,0,2010-01-21 14:00:00
496,2010,1,21,15,17,-20,-3,1034,"NE",1.79,0,0,2010-01-21 15:00:00
497,2010,1,21,16,15,-21,-2,1033,"NW",4.92,0,0,2010-01-21 16:00:00
498,2010,1,21,17,21,-20,-2,1033,"NW",10.73,0,0,2010-01-21 17:00:00
499,2010,1,21,18,40,-20,-2,1034,"NW",15.65,0,0,2010-01-21 18:00:00
500,2010,1,21,19,51,-19,-3,1034,"NW",21.46,0,0,2010-01-21 19:00:00
501,2010,1,21,20,45,-19,-3,1035,"NW",25.48,0,0,2010-01-21 20:00:00
502,2010,1,21,21,61,-17,-8,1035,"NE",0.89,0,0,2010-01-21 21:00:00
503,2010,1,21,22,72,-18,-9,1035,"NW",1.79,0,0,2010-01-21 22:00:00
504,2010,1,21,23,38,-18,-9,1035,"NW",3.58,0,0,2010-01-21 23:00:00
505,2010,1,22,0,35,-18,-6,1036,"NW",7.6,0,0,2010-01-22 00:00:00
506,2010,1,22,1,29,-20,-4,1037,"NW",17.43,0,0,2010-01-22 01:00:00
507,2010,1,22,2,26,-21,-5,1037,"NW",27.26,0,0,2010-01-22 02:00:00
508,2010,1,22,3,18,-21,-6,1037,"NW",35.31,0,0,2010-01-22 03:00:00
509,2010,1,22,4,15,-20,-7,1036,"NW",42.46,0,0,2010-01-22 04:00:00
510,2010,1,22,5,15,-20,-7,1035,"NW",48.27,0,0,2010-01-22 05:00:00
511,2010,1,22,6,22,-20,-7,1035,"NW",54.08,0,0,2010-01-22 06:00:00
512,2010,1,22,7,21,-20,-7,1036,"NW",59,0,0,2010-01-22 07:00:00
513,2010,1,22,8,19,-19,-7,1036,"NW",63.92,0,0,2010-01-22 08:00:00
514,2010,1,22,9,22,-20,-5,1036,"NW",67.94,0,0,2010-01-22 09:00:00
515,2010,1,22,10,25,-19,-4,1036,"NW",75.09,0,0,2010-01-22 10:00:00
516,2010,1,22,11,22,-19,-4,1036,"NW",84.03,0,0,2010-01-22 11:00:00
517,2010,1,22,12,26,-19,-3,1035,"NW",95.21,0,0,2010-01-22 12:00:00
518,2010,1,22,13,32,-18,-3,1034,"NW",105.04,0,0,2010-01-22 13:00:00
519,2010,1,22,14,30,-19,-2,1033,"NW",114.87,0,0,2010-01-22 14:00:00
520,2010,1,22,15,32,-18,-2,1032,"NW",124.7,0,0,2010-01-22 15:00:00
521,2010,1,22,16,30,-18,-2,1032,"NW",133.64,0,0,2010-01-22 16:00:00
522,2010,1,22,17,32,-18,-2,1032,"NW",139.45,0,0,2010-01-22 17:00:00
523,2010,1,22,18,37,-18,-3,1032,"NW",144.37,0,0,2010-01-22 18:00:00
524,2010,1,22,19,49,-17,-5,1033,"NW",149.29,0,0,2010-01-22 19:00:00
525,2010,1,22,20,47,-18,-4,1033,"NW",153.31,0,0,2010-01-22 20:00:00
526,2010,1,22,21,39,-17,-4,1032,"NW",159.12,0,0,2010-01-22 21:00:00
527,2010,1,22,22,35,-17,-4,1032,"NW",164.04,0,0,2010-01-22 22:00:00
528,2010,1,22,23,48,-17,-7,1032,"NW",168.06,0,0,2010-01-22 23:00:00
529,2010,1,23,0,49,-17,-4,1033,"NW",172.08,0,0,2010-01-23 00:00:00
530,2010,1,23,1,24,-17,-8,1033,"cv",0.89,0,0,2010-01-23 01:00:00
531,2010,1,23,2,23,-17,-5,1032,"NW",4.92,0,0,2010-01-23 02:00:00
532,2010,1,23,3,20,-18,-6,1032,"NW",8.05,0,0,2010-01-23 03:00:00
533,2010,1,23,4,19,-18,-5,1031,"NW",12.97,0,0,2010-01-23 04:00:00
534,2010,1,23,5,16,-18,-6,1031,"NW",16.1,0,0,2010-01-23 05:00:00
535,2010,1,23,6,22,-18,-7,1031,"NW",20.12,0,0,2010-01-23 06:00:00
536,2010,1,23,7,24,-18,-7,1031,"NW",24.14,0,0,2010-01-23 07:00:00
537,2010,1,23,8,24,-18,-6,1031,"NW",25.93,0,0,2010-01-23 08:00:00
538,2010,1,23,9,41,-18,-2,1031,"NW",30.85,0,0,2010-01-23 09:00:00
539,2010,1,23,10,23,-17,-1,1031,"NW",38.9,0,0,2010-01-23 10:00:00
540,2010,1,23,11,19,-17,0,1030,"NW",46.95,0,0,2010-01-23 11:00:00
541,2010,1,23,12,15,-19,1,1029,"NW",55,0,0,2010-01-23 12:00:00
542,2010,1,23,13,19,-20,2,1027,"NW",63.05,0,0,2010-01-23 13:00:00
543,2010,1,23,14,17,-19,2,1025,"NW",71.1,0,0,2010-01-23 14:00:00
544,2010,1,23,15,17,-19,3,1024,"NW",79.15,0,0,2010-01-23 15:00:00
545,2010,1,23,16,22,-19,3,1024,"NW",86.3,0,0,2010-01-23 16:00:00
546,2010,1,23,17,NA,-18,2,1024,"NW",91.22,0,0,2010-01-23 17:00:00
547,2010,1,23,18,NA,-18,1,1024,"NW",96.14,0,0,2010-01-23 18:00:00
548,2010,1,23,19,NA,-17,0,1024,"NW",100.16,0,0,2010-01-23 19:00:00
549,2010,1,23,20,NA,-18,0,1024,"SE",1.79,0,0,2010-01-23 20:00:00
550,2010,1,23,21,NA,-15,-3,1024,"cv",0.89,0,0,2010-01-23 21:00:00
551,2010,1,23,22,NA,-16,0,1023,"NW",1.79,0,0,2010-01-23 22:00:00
552,2010,1,23,23,NA,-16,0,1023,"NW",4.92,0,0,2010-01-23 23:00:00
553,2010,1,24,0,NA,-15,-2,1022,"NW",6.71,0,0,2010-01-24 00:00:00
554,2010,1,24,1,NA,-14,-7,1022,"cv",0.45,0,0,2010-01-24 01:00:00
555,2010,1,24,2,NA,-14,-8,1021,"NW",1.79,0,0,2010-01-24 02:00:00
556,2010,1,24,3,NA,-16,-11,1021,"NW",3.58,0,0,2010-01-24 03:00:00
557,2010,1,24,4,NA,-14,-9,1019,"NW",4.47,0,0,2010-01-24 04:00:00
558,2010,1,24,5,NA,-15,-10,1019,"cv",0.89,0,0,2010-01-24 05:00:00
559,2010,1,24,6,NA,-16,-12,1019,"SE",0.89,0,0,2010-01-24 06:00:00
560,2010,1,24,7,NA,-15,-12,1019,"cv",0.89,0,0,2010-01-24 07:00:00
561,2010,1,24,8,NA,-16,-13,1019,"NE",1.79,0,0,2010-01-24 08:00:00
562,2010,1,24,9,NA,-13,-7,1020,"cv",0.89,0,0,2010-01-24 09:00:00
563,2010,1,24,10,NA,-12,-4,1019,"cv",1.78,0,0,2010-01-24 10:00:00
564,2010,1,24,11,NA,-13,0,1019,"cv",2.67,0,0,2010-01-24 11:00:00
565,2010,1,24,12,NA,-16,4,1018,"NW",4.02,0,0,2010-01-24 12:00:00
566,2010,1,24,13,NA,-19,5,1017,"NW",13.85,0,0,2010-01-24 13:00:00
567,2010,1,24,14,NA,-18,5,1017,"NW",22.79,0,0,2010-01-24 14:00:00
568,2010,1,24,15,NA,-19,5,1017,"NW",32.62,0,0,2010-01-24 15:00:00
569,2010,1,24,16,NA,-20,5,1018,"NW",40.67,0,0,2010-01-24 16:00:00
570,2010,1,24,17,NA,-19,3,1020,"NW",49.61,0,0,2010-01-24 17:00:00
571,2010,1,24,18,NA,-18,1,1023,"NW",61.68,0,0,2010-01-24 18:00:00
572,2010,1,24,19,NA,-20,-1,1027,"NW",76.88,0,0,2010-01-24 19:00:00
573,2010,1,24,20,NA,-20,-2,1028,"NW",89.84,0,0,2010-01-24 20:00:00
574,2010,1,24,21,NA,-21,-3,1029,"NW",98.78,0,0,2010-01-24 21:00:00
575,2010,1,24,22,NA,-25,-4,1030,"NW",113.98,0,0,2010-01-24 22:00:00
576,2010,1,24,23,NA,-26,-5,1031,"NW",129.18,0,0,2010-01-24 23:00:00
577,2010,1,25,0,NA,-25,-5,1031,"NW",141.25,0,0,2010-01-25 00:00:00
578,2010,1,25,1,NA,-25,-6,1031,"NW",150.19,0,0,2010-01-25 01:00:00
579,2010,1,25,2,NA,-24,-6,1032,"NW",162.26,0,0,2010-01-25 02:00:00
580,2010,1,25,3,NA,-24,-6,1033,"NW",172.09,0,0,2010-01-25 03:00:00
581,2010,1,25,4,NA,-23,-6,1033,"NW",181.92,0,0,2010-01-25 04:00:00
582,2010,1,25,5,NA,-22,-7,1033,"NW",187.73,0,0,2010-01-25 05:00:00
583,2010,1,25,6,NA,-21,-7,1033,"NW",192.65,0,0,2010-01-25 06:00:00
584,2010,1,25,7,NA,-21,-7,1034,"NW",196.67,0,0,2010-01-25 07:00:00
585,2010,1,25,8,NA,-21,-6,1035,"NW",201.59,0,0,2010-01-25 08:00:00
586,2010,1,25,9,NA,-21,-4,1036,"NW",207.4,0,0,2010-01-25 09:00:00
587,2010,1,25,10,NA,-22,-3,1036,"NW",216.34,0,0,2010-01-25 10:00:00
588,2010,1,25,11,NA,-22,-2,1036,"NW",222.15,0,0,2010-01-25 11:00:00
589,2010,1,25,12,NA,-23,-1,1035,"NW",230.2,0,0,2010-01-25 12:00:00
590,2010,1,25,13,NA,-26,1,1033,"NW",238.25,0,0,2010-01-25 13:00:00
591,2010,1,25,14,NA,-25,2,1032,"NW",245.4,0,0,2010-01-25 14:00:00
