,Category,LivingArea,Address,SaleYYYY,AskingPrice,PriceSold,SaleYYYYMMDD,NumberBedrooms,NumberBathrooms,LotSize,DaysOnMarket,Lat,Lng,Population,avgAge,below15,below24,below44,below64,below65,AvgIncome,below50000,below80000,below100000,below150000,above150001,avgSize,totalHouse,size1,size2,size3,size4,size5,totalFam,Children,NoChildren,Single,Unemploy,Owner,Renter,totaldwelling,before1960,before1980,before1990,before2000,before2005,before2011,University,College,Secondary,Apprentice,No,NonImmigrant,Immigrant,french,English,Others
4735,Condominium,1003.0,4682 Rue Henri-Deslongchamps App. 4 Montreal,2008.0,220000.0,210000.0,20080329.0,2.0,1.0,,1.0,45.55314,-73.564355,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4736,Condominium,792.0,6339 rue Saint-Hubert Montreal,2008.0,139000.0,122500.0,20080926.0,1.0,1.0,,150.0,45.535621,-73.60176,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4737,Condominium,989.0,6315 Rue Molson Montreal,2008.0,290000.0,400700.0,20080513.0,3.0,1.0,2645.0,45.0,45.548871000000005,-73.588949,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4738,Condominium,1110.0,5400 Place De Jumonville App. 507 Montreal,2008.0,269000.0,265000.0,20080508.0,2.0,2.0,,23.0,45.573584999999994,-73.553751,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4739,Condominium,1100.0,2245 Boulevard Rosemont Condo 5 Montreal,2008.0,235000.0,237000.0,20080421.0,2.0,1.0,3450.0,6.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4740,Condominium,1046.0,4621 de chambly app 2 Montreal,2008.0,225000.0,225000.0,20080522.0,2.0,1.0,,38.0,45.552376,-73.56349,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4741,Condominium,1173.0,"3953, avenue Mont-Royal Est, condo 1 Montreal",2008.0,215000.0,209000.0,20080509.0,2.0,1.0,,18.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4742,Condominium,960.0,5242 Avenue 7 eme Montreal,2008.0,179500.0,180000.0,20080604.0,2.0,1.0,1950.0,38.0,45.548234,-73.573601,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4743,Condominium,863.0,"3196, Avenue Mont-Royal Est Montreal",2008.0,,,20080520.0,2.0,1.0,,21.0,45.54704,-73.565568,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4744,Condominium,950.0,4385 Saint Michel Apt A01 Montreal,2008.0,,,20080604.0,2.0,1.0,,20.0,45.548309,-73.56364599999999,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4745,Condominium,1464.0,4e avenue app. 101 Montreal,2010.0,275000.0,310000.0,20100511.0,3.0,1.0,,4.0,45.431197999999995,-73.595474,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4746,Condominium,1071.0,4645 Rue Chambly Condo 3 Montreal,2008.0,222500.0,216000.0,20080524.0,2.0,1.0,,4.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4747,Condominium,997.0,5845 Rue Boyer App. 2 Montreal,2008.0,230000.0,229000.0,20080601.0,3.0,1.0,,10.0,45.534417,-73.596289,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4748,Condominium,863.0,3034 Avenue du Mont-Royal Est Montreal,2008.0,204000.0,200000.0,20080605.0,2.0,1.0,,7.0,45.545002000000004,-73.56698,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4749,Condominium,807.0,"5935, 24À_me avenue Montreal",2009.0,,,20090228.0,2.0,1.0,,42.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4750,Condominium,1050.0,4604 rue Dickson Montreal,2009.0,,,20090207.0,2.0,1.0,1250.0,210.0,45.573516,-73.54936,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4751,Condominium,620.0,6711 Rue Marquette App. 204 Montreal,2008.0,157500.0,154000.0,20080817.0,1.0,1.0,,69.0,45.54441,-73.600874,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4752,Condominium,2066.0,4211 Boulevard Rosemont Montreal,2008.0,259000.0,259000.0,20080819.0,3.0,2.0,2055.0,62.0,45.561625,-73.573306,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4753,Condominium,1430.0,5645 Rue Des Erables Montreal,2009.0,340000.0,327000.0,20090115.0,3.0,1.0,,180.0,45.46678,-73.87620799999999,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4754,Condominium,940.0,4355 Saint-Michel Montreal,2008.0,184000.0,177000.0,20081001.0,2.0,1.0,,90.0,45.548229,-73.563379,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4755,Condominium,805.0,1000 Boulevard Rosemont App. 101 Montreal,2008.0,195900.0,185000.0,20081210.0,2.0,1.0,,150.0,45.53416,-73.595619,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4756,Condominium,863.0,3050 Avenue MONT-ROYAL EST Montreal,2008.0,,,20080802.0,2.0,1.0,,21.0,45.545207,-73.566673,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4757,Condominium,1055.0,4455 Rue AndrÀ_-Laurendeau Montreal,2008.0,309000.0,306000.0,20080720.0,2.0,1.0,,6.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4758,Condominium,900.0,4550 Avenue Charlemagne App. 6 Montreal,2008.0,269000.0,260000.0,20080814.0,2.0,1.0,,8.0,45.554734,-73.560057,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4759,Condominium,,"3978, Claude-Mouton, app.1 Montreal",2003.0,137000.0,,20030806.0,2.0,1.0,,90.0,45.560918,-73.578263,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4760,Condominium,1471.0,4051 Rue À_mile-Vanier App. 6 Montreal,2008.0,359900.0,352000.0,20080919.0,3.0,1.0,,35.0,45.508034,-73.807997,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4761,Condominium,1150.0,6681 Avenue De ChÀ_teaubriand Condo 1 Montreal,2008.0,278000.0,270000.0,20080915.0,3.0,1.0,,11.0,45.501689,-73.567256,134000.0,40,13,11,36,26,14,48216.0,63,22,7,6,2,1.8,71705,49,30,11,9,1,31425,34,44,22,8,28,72,71120,60,25,7,4,2,2,36,17,18,11,18,77,23,83,6,11
4762,Condominium,700.0,1726 Rue Alexis-Nihon Montreal,2008.0,195000.0,,20081006.0,1.0,1.0,,29.0,45.511872,-73.704495,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4763,Condominium,1400.0,"2016, rue Modigliani, App. 301 Montreal",2009.0,299900.0,300000.0,20090506.0,3.0,5.0,,90.0,45.509122,-73.715837,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4764,Condominium,759.0,445 Avenue Sainte-Croix Montreal,2009.0,165000.0,,20090417.0,1.0,1.0,,43.0,45.511041999999996,-73.670331,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4765,Condominium,,2343 Rue Harriet-Quimby Montreal,2009.0,399900.0,393000.0,20090417.0,2.0,1.0,,9.0,45.513046,-73.708107,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4766,Condominium,916.0,4655 Henri Bourassa O. Montreal,2009.0,175000.0,165000.0,20091024.0,2.0,1.0,,120.0,45.523355,-73.705564,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4767,Condominium,,2475 des Harfangs Montreal,2004.0,237500.0,,20040224.0,2.0,2.0,,39.0,45.510489,-73.70721800000001,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4768,Condominium,1041.0,650 Boul. Marcel-Laurin Montreal,2009.0,209000.0,203000.0,20090803.0,2.0,1.0,,24.0,45.505926,-73.681842,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4769,Condominium,,B6 - 875 Crois du Ruisseau Montreal,2004.0,236000.0,,20040419.0,2.0,1.0,,26.0,45.528278,-73.689978,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4770,Condominium,1200.0,1577 Alexis-Nihon Montreal,2010.0,279000.0,270000.0,20100411.0,2.0,2.0,,180.0,45.510689,-73.70230500000001,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4771,Condominium,1152.0,"14033, boulevard Cavendish, condo 102 Montreal",2009.0,274500.0,271000.0,20091207.0,2.0,1.0,,46.0,45.501689,-73.567256,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4772,Condominium,,720 boul. Montpelier app. 602 Montreal,2004.0,245000.0,,20040527.0,3.0,2.0,,45.0,45.518865000000005,-73.669478,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4773,Condominium,,1578 Alexis Nihon Montreal,2004.0,210000.0,221000.0,20040726.0,2.0,,,28.0,45.5106,-73.70254,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4774,Condominium,1310.0,"14033, rue Cavendish, app. 201 Montreal",2010.0,329000.0,325000.0,20100401.0,3.0,1.0,,32.0,45.508845,-73.7165,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4775,Condominium,1000.0,"1545, rue de l'À_glise, app. 102 Montreal",2010.0,277000.0,266000.0,20100426.0,2.0,1.0,7742.0,38.0,45.511086,-73.67920500000001,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4776,Condominium,900.0,"1680, boulevard Alexis Nihon Montreal",2010.0,239000.0,237500.0,20100525.0,2.0,1.0,480.0,46.0,45.511468,-73.703876,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4777,Condominium,926.0,"313-930, MARCEL-LAURIN Montreal",2010.0,239900.0,234000.0,20100907.0,2.0,1.0,46885.0,120.0,45.509325,-73.68723,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4778,Condominium,1011.0,"800, rue Muir, app. 102A Montreal",2010.0,299900.0,280000.0,20101006.0,2.0,1.0,,120.0,45.52231,-73.670526,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4779,Condominium,,"2799, rue Chamonix Montreal",2010.0,368000.0,350000.0,20100825.0,3.0,1.0,,81.0,45.509398,-73.712539,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4780,Condominium,749.0,"1743, boulevard Alexis-Nihon Montreal",2010.0,208900.0,205000.0,20100906.0,1.0,1.0,,83.0,45.512249,-73.704808,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4781,Condominium,,2675 Boul. Poirier # 301 Montreal,2004.0,244900.0,,20041122.0,3.0,1.0,,38.0,45.510044,-73.708804,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4782,Condominium,990.0,"2675, boulevard Poirier, app. 201 Montreal",2010.0,279000.0,275000.0,20100818.0,2.0,1.0,,33.0,45.510044,-73.708804,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4783,Condominium,1045.0,103-2084 Rue Modigliani Montreal,2010.0,309000.0,298000.0,20101215.0,2.0,1.0,,120.0,45.509914,-73.71686600000001,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4784,Condominium,1375.0,2727 rue des À_quinoxes Montreal,2010.0,339000.0,339000.0,20101116.0,3.0,1.0,,61.0,45.501689,-73.567256,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4785,Condominium,1209.0,"13701-302, Boul. Cavendish Montreal",2011.0,349500.0,340000.0,20110830.0,2.0,1.0,,120.0,45.507844,-73.71484,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4786,Condominium,1065.0,1867 Alexis-Nihon Montreal,2010.0,318000.0,310000.0,20101112.0,2.0,1.0,,41.0,45.5136,-73.706786,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4787,Condominium,865.0,750 Montpellier app.603 Montreal,2010.0,199750.0,190000.0,20101119.0,2.0,1.0,,33.0,45.520294,-73.672539,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4788,Condominium,1200.0,1729 Alexis-Nihon Montreal,2011.0,,,20110424.0,2.0,2.0,1195.0,150.0,45.512132,-73.704624,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4789,Condominium,904.0,990 rue Jules Poitras  Appt. 407 Montreal,2011.0,250000.0,240000.0,20110825.0,1.0,2.0,,240.0,45.525071000000004,-73.670539,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4790,Condominium,1307.0,2963 Ernest Hemingway App302 Montreal,2011.0,349900.0,333000.0,20110527.0,3.0,1.0,,120.0,45.508434,-73.715552,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4791,Condominium,,2415 rue des Nations Montreal,2011.0,299000.0,285000.0,20110209.0,1.0,1.0,,55.0,45.514578,-73.709586,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4792,Condominium,1100.0,4445 # 203 Boul. Henri-Bourassa O. Montreal,2011.0,222000.0,220000.0,20110317.0,2.0,1.0,1.0,44.0,45.524531,-73.70288199999999,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4793,Condominium,806.0,405A - 800 rue Muir Montreal,2012.0,275000.0,260000.0,20120630.0,1.0,1.0,,510.0,45.52231,-73.670526,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4794,Condominium,995.0,895 Muir app 107 Montreal,2011.0,245000.0,235000.0,20110403.0,2.0,2.0,,55.0,45.523251,-73.670757,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4795,Condominium,758.0,"3195, Ernest Hemingway # 103 Montreal",2011.0,245000.0,237000.0,20110309.0,1.0,1.0,,9.0,45.505571999999994,-73.718907,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4796,Condominium,,"750, Montpellier #1210 Montreal",2005.0,175000.0,168000.0,20051115.0,1.0,1.0,,150.0,45.520294,-73.672539,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4797,Condominium,1158.0,"3135, Rue Ernest-HÀ_mingway app.302 Montreal",2011.0,334000.0,312000.0,20110619.0,2.0,1.0,1080.0,84.0,45.506326,-73.71843100000001,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4798,Condominium,855.0,"606-945, rue Muir Montreal",2013.0,285000.0,266000.0,20130701.0,2.0,1.0,,780.0,45.523534000000005,-73.671251,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4799,Condominium,1216.0,2040 Modigliani Montreal,2011.0,328900.0,317500.0,20110505.0,2.0,5.0,,20.0,45.509402,-73.716245,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4800,Condominium,1000.0,"945, Rue Muir app 304 Montreal",2011.0,259900.0,255000.0,20110419.0,2.0,2.0,,8.0,45.523534000000005,-73.671251,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4801,Condominium,1310.0,2040 Rue Modigliani No 301 Montreal,2011.0,348900.0,348000.0,20110517.0,3.0,1.0,,12.0,45.509402,-73.716245,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4802,Condominium,880.0,413-750 Montpellier Montreal,2011.0,215000.0,200000.0,20110812.0,2.0,1.0,807.0,90.0,45.520294,-73.672539,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4803,Condominium,870.0,1597 Alexis-Nihon Montreal,2011.0,,,20110527.0,1.0,1.0,480.0,16.0,45.510964,-73.702554,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4804,Condominium,,398 Ouimet # 212 Montreal,2006.0,149000.0,145000.0,20060106.0,1.0,1.0,,150.0,45.508728999999995,-73.671667,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4805,Condominium,760.0,301-2000 Modigliani Montreal,2011.0,244500.0,230000.0,20110624.0,1.0,1.0,657.0,19.0,45.508878,-73.715485,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4806,Condominium,1800.0,2384 Harriet-Quimby Montreal,2005.0,289000.0,270000.0,20051010.0,3.0,2.0,,59.0,45.513294,-73.70853199999999,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4807,Condominium,540.0,"926 Ave Ste-Croix, unitÀ_ 111 Montreal",2011.0,156000.0,153000.0,20110713.0,1.0,1.0,277.0,20.0,45.501689,-73.567256,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4808,Condominium,1226.0,"2250, rue Harriet-Quimby Montreal",2014.0,332000.0,330000.0,20140516.0,2.0,2.0,,76.0,45.512815,-73.709665,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4809,Condominium,1210.0,"206-3135, avenue Ernest Hemingway Montreal",2014.0,,,20140318.0,2.0,1.0,57479.0,11.0,45.506326,-73.71843100000001,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4810,Condominium,,2805 De Chamonix Montreal,2006.0,259000.0,250000.0,20060120.0,2.0,1.0,,120.0,45.509249,-73.712939,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4811,Condominium,884.0,"1696, boulevard Alexis Nihon Montreal",2012.0,269000.0,,20120810.0,2.0,1.0,,330.0,45.51158,-73.704048,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
4812,Condominium,1340.0,"2691, rue des À_quinoxes Montreal",2012.0,,,20120130.0,3.0,1.0,,12.0,45.501689,-73.567256,93842.0,39,19,12,30,23,16,61534.0,50,24,8,9,9,2.5,35960,29,28,17,23,3,24775,52,31,17,10,48,52,36005,30,35,12,7,7,9,40,15,21,7,17,46,54,37,26,37
