"numeropol","somme_couts","province"
1008,0,"Saskatchewan"
1008,660.47204969,"Saskatchewan"
1008,0,"Saskatchewan"
1008,335.8757764,"Saskatchewan"
1008,0,"Saskatchewan"
1008,0,"Saskatchewan"
1008,0,"Saskatchewan"
1009,0,"New Brunswick"
1011,0,"Ontario"
1011,0,"Ontario"
1011,0,"Ontario"
1011,0,"Ontario"
1013,0,"Quebec"
1013,2173.22360247,"Quebec"
1013,398547.4472,"Quebec"
1013,0,"Quebec"
1013,0,"Quebec"
1013,0,"Quebec"
1013,533.80124224,"Quebec"
1013,0,"Quebec"
1018,0,"Quebec"
1018,44.652173913,"Quebec"
1018,0,"Quebec"
1018,0,"Quebec"
1018,0,"Quebec"
1018,0,"Quebec"
1018,0,"Quebec"
1027,0,"Nova Scotia"
1028,0,"New Brunswick"
1028,0,"New Brunswick"
1028,125.02484472,"New Brunswick"
1028,0,"New Brunswick"
1028,0,"New Brunswick"
1032,289.78881988,"Nova Scotia"
1032,0,"Nova Scotia"
1032,1087.621118,"Nova Scotia"
1032,0,"Nova Scotia"
1032,0,"Nova Scotia"
1035,0,"New Brunswick"
1035,243.7826087,"New Brunswick"
1035,0,"New Brunswick"
1035,0,"New Brunswick"
1035,0,"New Brunswick"
1035,0,"New Brunswick"
1035,0,"New Brunswick"
1039,0,"Prince Edward Island"
1039,0,"Prince Edward Island"
1039,0,"Prince Edward Island"
1039,31055.900621,"Prince Edward Island"
1043,21750.285714,"Saskatchewan"
1043,0,"Saskatchewan"
1043,1111.6397516,"Saskatchewan"
1043,0,"Saskatchewan"
1043,0,"Saskatchewan"
1043,0,"Saskatchewan"
1044,1150.21118012,"Yukon Territory"
1061,0,"Northwest Territories"
1061,0,"Northwest Territories"
1061,1174.3664596,"Northwest Territories"
1061,0,"Northwest Territories"
1061,0,"Northwest Territories"
1061,0,"Northwest Territories"
1061,0,"Northwest Territories"
1073,0,"Northwest Territories"
1073,0,"Northwest Territories"
1073,0,"Northwest Territories"
1073,0,"Northwest Territories"
1073,0,"Northwest Territories"
1073,0,"Northwest Territories"
1078,0,"Prince Edward Island"
1078,0,"Prince Edward Island"
1078,0,"Prince Edward Island"
1078,0,"Prince Edward Island"
1078,291.51552795,"Prince Edward Island"
1078,0,"Prince Edward Island"
1085,0,"Alberta"
1085,0,"Alberta"
1085,0,"Alberta"
1085,0,"Alberta"
1085,0,"Alberta"
1085,0,"Alberta"
1087,0,"Nova Scotia"
1098,0,"Yukon Territory"
1106,0,"Saskatchewan"
1106,0,"Saskatchewan"
1106,0,"Saskatchewan"
1109,0,"Ontario"
1109,0,"Ontario"
1109,0,"Ontario"
1109,0,"Ontario"
1109,0,"Ontario"
1109,6627.2546584,"Ontario"
1109,0,"Ontario"
1109,0,"Ontario"
1117,0,"Nunavut"
1117,0,"Nunavut"
1121,0,"Northwest Territories"
1121,0,"Northwest Territories"
1121,0,"Northwest Territories"
1121,0,"Northwest Territories"
1126,0,"Saskatchewan"
1126,1000.8136646,"Saskatchewan"
1129,0,"Prince Edward Island"
1129,0,"Prince Edward Island"
1129,0,"Prince Edward Island"
1129,0,"Prince Edward Island"
1130,0,"Quebec"
1130,0,"Quebec"
1134,2003.136646,"Yukon Territory"
1134,0,"Yukon Territory"
1134,0,"Yukon Territory"
1134,0,"Yukon Territory"
1134,0,"Yukon Territory"
1135,0,"Quebec"
1140,502.08695652,"British Columbia"
1140,613.04968944,"British Columbia"
1140,988.69565217,"British Columbia"
1152,0,"Saskatchewan"
1152,0,"Saskatchewan"
1152,833.45962733,"Saskatchewan"
1152,0,"Saskatchewan"
1152,0,"Saskatchewan"
1152,5546.8695652,"Saskatchewan"
1153,0,"British Columbia"
1153,0,"British Columbia"
1153,0,"British Columbia"
1164,0,"Manitoba"
1164,0,"Manitoba"
1164,0,"Manitoba"
1164,52084.124224,"Manitoba"
1173,0,"Prince Edward Island"
1173,0,"Prince Edward Island"
1173,0,"Prince Edward Island"
1173,0,"Prince Edward Island"
1173,0,"Prince Edward Island"
1173,0,"Prince Edward Island"
1173,395.21118012,"Prince Edward Island"
1173,0,"Prince Edward Island"
1173,0,"Prince Edward Island"
1173,0,"Prince Edward Island"
1178,0,"Northwest Territories"
1178,0,"Northwest Territories"
1178,1640.1180124,"Northwest Territories"
1178,87187.931677,"Northwest Territories"
1178,0,"Northwest Territories"
1178,0,"Northwest Territories"
1178,0,"Northwest Territories"
1179,0,"Quebec"
1179,0,"Quebec"
1179,2262.7267081,"Quebec"
1179,0,"Quebec"
1179,0,"Quebec"
1179,0,"Quebec"
1179,0,"Quebec"
1179,0,"Quebec"
1179,0,"Quebec"
1181,0,"Alberta"
1181,0,"Alberta"
1181,0,"Alberta"
1181,117.95652174,"Alberta"
1181,0,"Alberta"
1181,135.54037267,"Alberta"
1181,852.0621118,"Alberta"
1181,0,"Alberta"
1183,413.70807453,"Prince Edward Island"
1183,0,"Prince Edward Island"
1183,0,"Prince Edward Island"
1184,0,"Prince Edward Island"
1184,0,"Prince Edward Island"
1186,0,"Newfoundland and Labrador"
1186,0,"Newfoundland and Labrador"
1187,0,"Alberta"
1187,2589.4720497,"Alberta"
1187,0,"Alberta"
1192,0,"Ontario"
1192,0,"Ontario"
1192,0,"Ontario"
1198,0,"Ontario"
1198,0,"Ontario"
1198,9748.863354,"Ontario"
1198,254.71428571,"Ontario"
1198,0,"Ontario"
1198,0,"Ontario"
1198,0,"Ontario"
1212,0,"Newfoundland and Labrador"
1218,43.97515528,"Manitoba"
1218,858.88198758,"Manitoba"
1218,927.59627329,"Manitoba"
1225,165.7826087,"New Brunswick"
1226,0,"Quebec"
1226,172.46583851,"Quebec"
1226,108.7515528,"Quebec"
1226,531.22981366,"Quebec"
1226,449.22360248,"Quebec"
1226,0,"Quebec"
1226,0,"Quebec"
1244,0,"New Brunswick"
1244,1596.5590062,"New Brunswick"
1244,0,"New Brunswick"
1244,0,"New Brunswick"
1244,72525.478261,"New Brunswick"
1244,0,"New Brunswick"
1249,0,"New Brunswick"
1249,0,"New Brunswick"
1249,0,"New Brunswick"
1249,0,"New Brunswick"
1249,0,"New Brunswick"
1249,0,"New Brunswick"
1249,0,"New Brunswick"
1255,0,"Saskatchewan"
1259,1277.484472,"Newfoundland and Labrador"
1259,312.31677019,"Newfoundland and Labrador"
1259,0,"Newfoundland and Labrador"
1262,0,"Newfoundland and Labrador"
1262,0,"Newfoundland and Labrador"
1262,0,"Newfoundland and Labrador"
1262,0,"Newfoundland and Labrador"
1262,0,"Newfoundland and Labrador"
1262,0,"Newfoundland and Labrador"
1263,0,"New Brunswick"
1263,0,"New Brunswick"
1263,768.82608696,"New Brunswick"
1263,0,"New Brunswick"
1263,0,"New Brunswick"
1263,0,"New Brunswick"
1263,7313.95652173,"New Brunswick"
1263,0,"New Brunswick"
1263,0,"New Brunswick"
1263,0,"New Brunswick"
1264,0,"New Brunswick"
1268,0,"Prince Edward Island"
1268,0,"Prince Edward Island"
1268,0,"Prince Edward Island"
1268,0,"Prince Edward Island"
1268,6365.1490683,"Prince Edward Island"
1268,0,"Prince Edward Island"
1275,0,"Quebec"
1275,0,"Quebec"
1275,0,"Quebec"
1275,0,"Quebec"
1275,0,"Quebec"
1275,1537.0310559,"Quebec"
1280,0,"Yukon Territory"
1280,0,"Yukon Territory"
1280,0,"Yukon Territory"
1291,8780.7142857,"Alberta"
1291,2712.3540373,"Alberta"
1305,0,"New Brunswick"
1305,0,"New Brunswick"
1307,0,"Nova Scotia"
1307,0,"Nova Scotia"
1307,602.64596273,"Nova Scotia"
1307,0,"Nova Scotia"
1309,677.35403727,"Manitoba"
1309,0,"Manitoba"
1316,0,"Northwest Territories"
1318,0,"Ontario"
1318,0,"Ontario"
1318,0,"Ontario"
1318,0,"Ontario"
1318,0,"Ontario"
1318,0,"Ontario"
1319,0,"Newfoundland and Labrador"
1319,0,"Newfoundland and Labrador"
1320,0,"Quebec"
1320,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1321,0,"Quebec"
1341,0,"Newfoundland and Labrador"
1341,0,"Newfoundland and Labrador"
1341,0,"Newfoundland and Labrador"
1341,653.02484472,"Newfoundland and Labrador"
1341,0,"Newfoundland and Labrador"
1357,0,"New Brunswick"
1357,0,"New Brunswick"
1357,0,"New Brunswick"
1358,855.44720497,"Yukon Territory"
1361,0,"New Brunswick"
1364,0,"Newfoundland and Labrador"
1364,0,"Newfoundland and Labrador"
1364,0,"Newfoundland and Labrador"
1370,0,"New Brunswick"
1370,0,"New Brunswick"
1377,985.70807453,"Prince Edward Island"
1377,1644.248447234,"Prince Edward Island"
1377,0,"Prince Edward Island"
1377,0,"Prince Edward Island"
1377,0,"Prince Edward Island"
1377,0,"Prince Edward Island"
1377,0,"Prince Edward Island"
1383,0,"Nova Scotia"
1383,206.42857143,"Nova Scotia"
1383,25539.534161,"Nova Scotia"
1383,0,"Nova Scotia"
1396,0,"Saskatchewan"
1396,0,"Saskatchewan"
1396,0,"Saskatchewan"
1396,0,"Saskatchewan"
1396,0,"Saskatchewan"
1399,0,"Prince Edward Island"
1399,0,"Prince Edward Island"
1399,0,"Prince Edward Island"
1399,0,"Prince Edward Island"
1399,885.98136646,"Prince Edward Island"
1399,0,"Prince Edward Island"
1399,0,"Prince Edward Island"
1400,0,"Nova Scotia"
1400,0,"Nova Scotia"
1400,0,"Nova Scotia"
1402,0,"Manitoba"
1402,529.19875776,"Manitoba"
1402,554.94409938,"Manitoba"
1402,640.8757764,"Manitoba"
1412,0,"Quebec"
1412,0,"Quebec"
1422,546.82608696,"British Columbia"
1422,0,"British Columbia"
1422,2505.6024845,"British Columbia"
1422,623.32298137,"British Columbia"
1422,0,"British Columbia"
1422,391.82608696,"British Columbia"
1422,0,"British Columbia"
1422,0,"British Columbia"
1422,0,"British Columbia"
1422,0,"British Columbia"
1422,0,"British Columbia"
1422,0,"British Columbia"
1422,0,"British Columbia"
1422,0,"British Columbia"
1423,0,"Quebec"
1423,0,"Quebec"
1423,0,"Quebec"
1432,0,"New Brunswick"
1432,0,"New Brunswick"
1436,0,"Saskatchewan"
1438,0,"British Columbia"
1442,0,"Northwest Territories"
1454,0,"Prince Edward Island"
1454,0,"Prince Edward Island"
1454,0,"Prince Edward Island"
1454,1038.1180124,"Prince Edward Island"
1454,0,"Prince Edward Island"
1454,0,"Prince Edward Island"
1454,0,"Prince Edward Island"
1466,0,"Ontario"
1466,0,"Ontario"
1466,0,"Ontario"
1466,0,"Ontario"
1466,0,"Ontario"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,0,"Nunavut"
1475,749.19254658,"Nunavut"
1476,0,"Newfoundland and Labrador"
1476,0,"Newfoundland and Labrador"
1476,0,"Newfoundland and Labrador"
1476,0,"Newfoundland and Labrador"
1476,0,"Newfoundland and Labrador"
1476,0,"Newfoundland and Labrador"
1476,0,"Newfoundland and Labrador"
1481,0,"British Columbia"
1481,0,"British Columbia"
1481,0,"British Columbia"
1481,0,"British Columbia"
1481,22283.142857,"British Columbia"
1481,0,"British Columbia"
1484,0,"Quebec"
1485,0,"Nunavut"
1485,0,"Nunavut"
1485,0,"Nunavut"
1485,0,"Nunavut"
1485,0,"Nunavut"
1485,0,"Nunavut"
1487,0,"Nunavut"
1487,0,"Nunavut"
1487,0,"Nunavut"
1487,0,"Nunavut"
1487,0,"Nunavut"
1487,0,"Nunavut"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1493,0,"New Brunswick"
1496,0,"Nova Scotia"
1496,0,"Nova Scotia"
1496,0,"Nova Scotia"
1496,0,"Nova Scotia"
1496,0,"Nova Scotia"
1498,0,"Saskatchewan"
1498,0,"Saskatchewan"
1498,0,"Saskatchewan"
1499,0,"Northwest Territories"
1501,399.29192547,"Yukon Territory"
1503,0,"Nunavut"
1503,0,"Nunavut"
1503,1536.6024845,"Nunavut"
1503,0,"Nunavut"
1503,0,"Nunavut"
1503,0,"Nunavut"
1503,0,"Nunavut"
1503,0,"Nunavut"
1508,384.92546584,"Newfoundland and Labrador"
1508,0,"Newfoundland and Labrador"
1508,0,"Newfoundland and Labrador"
1519,0,"Nunavut"
1519,0,"Nunavut"
1519,0,"Nunavut"
1519,0,"Nunavut"
1519,0,"Nunavut"
1519,0,"Nunavut"
1519,624.70807453,"Nunavut"
1528,0,"Nunavut"
1528,0,"Nunavut"
1528,0,"Nunavut"
1528,0,"Nunavut"
1528,45.329192547,"Nunavut"
1528,0,"Nunavut"
1528,0,"Nunavut"
1528,0,"Nunavut"
1533,0,"Saskatchewan"
1533,0,"Saskatchewan"
1533,0,"Saskatchewan"
1533,38.47826087,"Saskatchewan"
1533,0,"Saskatchewan"
1537,311.28571429,"Yukon Territory"
1537,384.92546584,"Yukon Territory"
1537,0,"Yukon Territory"
1537,0,"Yukon Territory"
1546,0,"Saskatchewan"
1546,0,"Saskatchewan"
1546,0,"Saskatchewan"
1546,0,"Saskatchewan"
1548,1324.9378882,"Yukon Territory"
1548,0,"Yukon Territory"
1548,0,"Yukon Territory"
1548,0,"Yukon Territory"
1551,582.62732919,"Quebec"
1551,0,"Quebec"
1551,0,"Quebec"
1551,0,"Quebec"
1551,31410.664596,"Quebec"
1551,0,"Quebec"
1555,0,"Quebec"
1565,1320.0124224,"Nova Scotia"
1566,0,"Nova Scotia"
1566,0,"Nova Scotia"
1566,0,"Nova Scotia"
1566,1790.0807453,"Nova Scotia"
1566,0,"Nova Scotia"
1566,0,"Nova Scotia"
1566,0,"Nova Scotia"
1566,0,"Nova Scotia"
1577,0,"New Brunswick"
1577,0,"New Brunswick"
1577,0,"New Brunswick"
1577,0,"New Brunswick"
1577,666.11180124,"New Brunswick"
1577,7509.0372671,"New Brunswick"
1577,0,"New Brunswick"
1577,0,"New Brunswick"
1585,0,"Nunavut"
1585,0,"Nunavut"
1585,0,"Nunavut"
1585,0,"Nunavut"
1585,0,"Nunavut"
1600,0,"Newfoundland and Labrador"
1600,0,"Newfoundland and Labrador"
1605,0,"Ontario"
1605,10.931677019,"Ontario"
1608,3230.2857143,"Northwest Territories"
1608,0,"Northwest Territories"
1608,0,"Northwest Territories"
1608,0,"Northwest Territories"
1608,0,"Northwest Territories"
1608,0,"Northwest Territories"
1610,0,"Nunavut"
1610,0,"Nunavut"
1610,0,"Nunavut"
1610,153.9689441,"Nunavut"
1614,0,"Saskatchewan"
1614,1723.6459627,"Saskatchewan"
1614,0,"Saskatchewan"
1614,0,"Saskatchewan"
1614,0,"Saskatchewan"
1614,0,"Saskatchewan"
1614,0,"Saskatchewan"
1619,1138.2608696,"Manitoba"
1619,0,"Manitoba"
1619,230.95652174,"Manitoba"
1619,0,"Manitoba"
1619,0,"Manitoba"
1619,0,"Manitoba"
1624,0,"Quebec"
1624,234.03726708,"Quebec"
1624,0,"Quebec"
1624,0,"Quebec"
1624,0,"Quebec"
1624,0,"Quebec"
1627,0,"British Columbia"
1627,0,"British Columbia"
1627,0,"British Columbia"
1627,0,"British Columbia"
1627,0,"British Columbia"
1627,0,"British Columbia"
1630,1287.5093168,"New Brunswick"
1630,0,"New Brunswick"
1630,0,"New Brunswick"
1630,0,"New Brunswick"
1630,0,"New Brunswick"
1630,20105.180124,"New Brunswick"
1630,342.31055901,"New Brunswick"
1630,288.55900621,"New Brunswick"
1633,0,"Saskatchewan"
1633,0,"Saskatchewan"
1633,470.82608696,"Saskatchewan"
1633,0,"Saskatchewan"
1645,0,"Prince Edward Island"
1645,235.81987578,"Prince Edward Island"
1645,0,"Prince Edward Island"
1645,44.788819876,"Prince Edward Island"
1645,0,"Prince Edward Island"
1645,0,"Prince Edward Island"
1645,0,"Prince Edward Island"
1646,0,"Saskatchewan"
1646,0,"Saskatchewan"
1684,0,"Manitoba"
1688,0,"Yukon Territory"
1688,0,"Yukon Territory"
1688,311.29813665,"Yukon Territory"
1692,0,"Yukon Territory"
1692,0,"Yukon Territory"
1692,0,"Yukon Territory"
1692,0,"Yukon Territory"
1692,0,"Yukon Territory"
1692,0,"Yukon Territory"
1696,0,"Nunavut"
1696,62438.043478,"Nunavut"
1696,87452.086957,"Nunavut"
1696,12719.236024902,"Nunavut"
1697,0,"Alberta"
1697,0,"Alberta"
1697,99.913043478,"Alberta"
1697,0,"Alberta"
1697,0,"Alberta"
1697,0,"Alberta"
1697,0,"Alberta"
1698,0,"Yukon Territory"
1698,0,"Yukon Territory"
1698,0,"Yukon Territory"
1698,771.95031056,"Yukon Territory"
1698,17487.614907,"Yukon Territory"
1698,0,"Yukon Territory"
1701,1289.2795031,"Northwest Territories"
1701,0,"Northwest Territories"
1701,99.695652174,"Northwest Territories"
1701,856.20496894,"Northwest Territories"
1701,0,"Northwest Territories"
1701,0,"Northwest Territories"
1703,0,"British Columbia"
1703,0,"British Columbia"
1703,0,"British Columbia"
1703,0,"British Columbia"
1703,332.23602484,"British Columbia"
1703,0,"British Columbia"
1703,0,"British Columbia"
1706,1569.30434783,"Manitoba"
1706,0,"Manitoba"
1706,930.92546584,"Manitoba"
1708,0,"Saskatchewan"
1708,0,"Saskatchewan"
1708,0,"Saskatchewan"
1708,0,"Saskatchewan"
1708,0,"Saskatchewan"
1708,0,"Saskatchewan"
1708,2446.69565219,"Saskatchewan"
1708,0,"Saskatchewan"
1708,0,"Saskatchewan"
1714,1048.9254658,"New Brunswick"
1714,0,"New Brunswick"
1714,430.54658385,"New Brunswick"
1714,228.10559006,"New Brunswick"
1714,420.09937888,"New Brunswick"
1714,0,"New Brunswick"
1714,0,"New Brunswick"
1718,556.60869565,"Alberta"
1718,0,"Alberta"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1727,63317.981366,"New Brunswick"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1727,0,"New Brunswick"
1739,0,"Newfoundland and Labrador"
1739,0,"Newfoundland and Labrador"
1739,0,"Newfoundland and Labrador"
1739,0,"Newfoundland and Labrador"
1739,0,"Newfoundland and Labrador"
1775,0,"Ontario"
1775,0,"Ontario"
1775,0,"Ontario"
1775,0,"Ontario"
1775,40643.198758,"Ontario"
1775,0,"Ontario"
1780,0,"Nunavut"
1785,0,"Quebec"
1785,0,"Quebec"
1785,0,"Quebec"
1785,0,"Quebec"
1789,0,"Nova Scotia"
1789,0,"Nova Scotia"
1799,0,"Quebec"
1799,0,"Quebec"
1799,0,"Quebec"
1799,746.49689441,"Quebec"
1799,20943.89441,"Quebec"
1799,0,"Quebec"
1799,0,"Quebec"
1803,0,"Prince Edward Island"
1803,0,"Prince Edward Island"
1803,17959.913043,"Prince Edward Island"
1805,0,"Saskatchewan"
1838,0,"Yukon Territory"
1843,0,"New Brunswick"
1843,0,"New Brunswick"
1843,0,"New Brunswick"
1843,0,"New Brunswick"
1843,0,"New Brunswick"
1847,1732.7267081,"Alberta"
1847,2184.5714286,"Alberta"
1847,0,"Alberta"
1847,0,"Alberta"
1847,2743.8571429,"Alberta"
1847,0,"Alberta"
1847,0,"Alberta"
1847,0,"Alberta"
1849,0,"Prince Edward Island"
1849,0,"Prince Edward Island"
1849,0,"Prince Edward Island"
1849,0,"Prince Edward Island"
1851,0,"Alberta"
1851,0,"Alberta"
1851,694.86956522,"Alberta"
1851,0,"Alberta"
1851,347.546583846,"Alberta"
1851,0,"Alberta"
1855,0,"Nunavut"
1855,0,"Nunavut"
1870,0,"New Brunswick"
1870,0,"New Brunswick"
1870,0,"New Brunswick"
1870,0,"New Brunswick"
1870,228.1863354,"New Brunswick"
1870,0,"New Brunswick"
1870,0,"New Brunswick"
1870,0,"New Brunswick"
1872,0,"Ontario"
1872,0,"Ontario"
1872,0,"Ontario"
1872,0,"Ontario"
1872,1024.4285714,"Ontario"
1872,72505.950311,"Ontario"
1872,0,"Ontario"
1872,0,"Ontario"
1879,0,"Newfoundland and Labrador"
1879,0,"Newfoundland and Labrador"
1879,0,"Newfoundland and Labrador"
1879,0,"Newfoundland and Labrador"
1883,0,"Manitoba"
1883,0,"Manitoba"
1883,0,"Manitoba"
1883,0,"Manitoba"
1883,0,"Manitoba"
1883,0,"Manitoba"
1883,0,"Manitoba"
1888,0,"New Brunswick"
1893,0,"New Brunswick"
1893,0,"New Brunswick"
1893,0,"New Brunswick"
1893,0,"New Brunswick"
1906,0,"Alberta"
1906,0,"Alberta"
1906,0,"Alberta"
1906,0,"Alberta"
1906,0,"Alberta"
1906,0,"Alberta"
1906,0,"Alberta"
1906,369.31677019,"Alberta"
1923,0,"Alberta"
1923,0,"Alberta"
1923,1788.9006211,"Alberta"
1923,0,"Alberta"
1923,0,"Alberta"
1930,1964.0869565,"New Brunswick"
1930,440.0310559,"New Brunswick"
1930,0,"New Brunswick"
1930,0,"New Brunswick"
1930,0,"New Brunswick"
1934,684.9068323,"Alberta"
1934,0,"Alberta"
1934,1114.65838509,"Alberta"
1934,0,"Alberta"
1934,0,"Alberta"
1934,0,"Alberta"
1934,0,"Alberta"
1934,0,"Alberta"
1938,318.72049689,"Saskatchewan"
1938,0,"Saskatchewan"
1938,307.94409938,"Saskatchewan"
1938,0,"Saskatchewan"
1938,0,"Saskatchewan"
1938,0,"Saskatchewan"
1969,0,"Quebec"
1975,884.42857143,"Newfoundland and Labrador"
1975,0,"Newfoundland and Labrador"
1975,0,"Newfoundland and Labrador"
1975,0,"Newfoundland and Labrador"
1975,0,"Newfoundland and Labrador"
1975,0,"Newfoundland and Labrador"
1975,0,"Newfoundland and Labrador"
1984,0,"Yukon Territory"
1984,1014.4099379,"Yukon Territory"
1988,0,"Northwest Territories"
2000,530.27950311,"Alberta"
2000,0,"Alberta"
2000,0,"Alberta"
2000,0,"Alberta"
2000,0,"Alberta"
2000,0,"Alberta"
2000,0,"Alberta"
2000,0,"Alberta"
2001,0,"New Brunswick"
2001,0,"New Brunswick"
2001,1850.4409938,"New Brunswick"
2001,0,"New Brunswick"
2001,280.22981366,"New Brunswick"
2001,0,"New Brunswick"
2002,0,"New Brunswick"
2002,0,"New Brunswick"
2002,0,"New Brunswick"
2002,0,"New Brunswick"
2002,1692.4037267,"New Brunswick"
2025,0,"Quebec"
2050,0,"Northwest Territories"
2050,0,"Northwest Territories"
2050,0,"Northwest Territories"
2050,0,"Northwest Territories"
2050,0,"Northwest Territories"
2050,0,"Northwest Territories"
2050,0,"Northwest Territories"
2054,156.74534161,"Nova Scotia"
2054,0,"Nova Scotia"
2054,0,"Nova Scotia"
2066,196.93167702,"Quebec"
2066,0,"Quebec"
2066,0,"Quebec"
2066,0,"Quebec"
2066,0,"Quebec"
2066,0,"Quebec"
2066,0,"Quebec"
2068,0,"Newfoundland and Labrador"
2068,0,"Newfoundland and Labrador"
2068,0,"Newfoundland and Labrador"
2068,317.8757764,"Newfoundland and Labrador"
2068,0,"Newfoundland and Labrador"
2076,0,"Yukon Territory"
2076,0,"Yukon Territory"
2076,0,"Yukon Territory"
2076,0,"Yukon Territory"
2076,0,"Yukon Territory"
2077,1033.74534161,"Alberta"
2077,0,"Alberta"
2077,0,"Alberta"
2077,0,"Alberta"
2077,0,"Alberta"
2077,202.53416149,"Alberta"
2085,199.36024845,"New Brunswick"
2085,1361.01242236,"New Brunswick"
2106,0,"Ontario"
2106,721.1863354,"Ontario"
2106,0,"Ontario"
2106,0,"Ontario"
2106,0,"Ontario"
2106,0,"Ontario"
2106,153.9689441,"Ontario"
2106,0,"Ontario"
2106,0,"Ontario"
2106,0,"Ontario"
2109,0,"British Columbia"
2109,93081.751553,"British Columbia"
2109,0,"British Columbia"
2112,0,"Saskatchewan"
2112,0,"Saskatchewan"
2113,0,"Ontario"
2113,0,"Ontario"
2113,0,"Ontario"
2113,0,"Ontario"
2113,0,"Ontario"
2113,0,"Ontario"
2113,0,"Ontario"
2123,415.89440994,"Alberta"
2123,369.52795031,"Alberta"
2129,0,"Nova Scotia"
2134,0,"Newfoundland and Labrador"
2134,0,"Newfoundland and Labrador"
2134,0,"Newfoundland and Labrador"
2134,0,"Newfoundland and Labrador"
2134,87.714285714,"Newfoundland and Labrador"
2134,0,"Newfoundland and Labrador"
2134,0,"Newfoundland and Labrador"
2134,0,"Newfoundland and Labrador"
2134,0,"Newfoundland and Labrador"
2141,0,"Yukon Territory"
2141,0,"Yukon Territory"
2141,0,"Yukon Territory"
2141,0,"Yukon Territory"
2141,0,"Yukon Territory"
2141,0,"Yukon Territory"
2160,0,"Manitoba"
2160,0,"Manitoba"
2160,0,"Manitoba"
2160,387.59006211,"Manitoba"
2160,256.65217391,"Manitoba"
